row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,postal_code_isnull
7944,134194,2018-12-25,2019-01-01,Standard Class,14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,10000946,Office Supplies,Supplies,Staple remover,44.69,1
7945,134194,2018-12-25,2019-01-01,Standard Class,14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,10001615,Office Supplies,Art,Newell 34,31.74,1
7946,134194,2018-12-25,2019-01-01,Standard Class,14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,1
7947,134194,2018-12-25,2019-01-01,Standard Class,14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.17,1
7948,131009,2015-03-01,2015-03-05,Standard Class,20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84,1
7949,131009,2015-03-01,2015-03-05,Standard Class,20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,1
7950,131009,2015-03-01,2015-03-05,Standard Class,20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.55,1
7951,131009,2015-03-01,2015-03-05,Standard Class,20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.55,1
7952,145814,2016-11-19,2016-11-24,Standard Class,16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.98,1
7953,145814,2016-11-19,2016-11-24,Standard Class,16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76,1
7954,138359,2015-04-01,2015-04-06,Standard Class,16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,1
7955,138359,2015-04-01,2015-04-06,Standard Class,16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,1
7956,131807,2018-10-05,2018-10-10,Standard Class,14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.17,1
7957,131807,2018-10-05,2018-10-10,Standard Class,14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,10002780,Office Supplies,Fasteners,Staples,14.90,1
7958,131807,2018-10-05,2018-10-10,Standard Class,14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.80,1
7959,131807,2018-10-05,2018-10-10,Standard Class,14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.90,1
7960,131807,2018-10-05,2018-10-10,Standard Class,14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,10004086,Furniture,Tables,KI Adjustable-Height Table,206.35,1
7961,131807,2018-10-05,2018-10-10,Standard Class,14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.99,1
7962,104864,2018-11-18,2018-11-23,Second Class,15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,10002301,Office Supplies,Storage,Tennsco Commercial Shelving,81.36,1
7963,104864,2018-11-18,2018-11-23,Second Class,15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.23,1
7964,104864,2018-11-18,2018-11-23,Second Class,15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.06,1
7965,104864,2018-11-18,2018-11-23,Second Class,15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,10004609,Office Supplies,Paper,Xerox 221,20.74,1
7966,104864,2018-11-18,2018-11-23,Second Class,15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,10003309,Office Supplies,Paper,Xerox 211,41.47,1
7967,138219,2016-03-23,2016-03-30,Standard Class,11095,Bart Pistole,Corporate,United States,Los Angeles,California,90049,West,10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,1
7968,157707,2017-10-10,2017-10-12,First Class,12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.88,1
7969,157707,2017-10-10,2017-10-12,First Class,12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.99,1
7970,157707,2017-10-10,2017-10-12,First Class,12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.78,1
7971,126753,2016-08-16,2016-08-20,Standard Class,20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,519.79,1
7972,126753,2016-08-16,2016-08-20,Standard Class,20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.18,1
7973,126753,2016-08-16,2016-08-20,Standard Class,20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,10002787,Office Supplies,Paper,Xerox 227,10.37,1
7974,126753,2016-08-16,2016-08-20,Standard Class,20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.72,1
7975,126753,2016-08-16,2016-08-20,Standard Class,20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.35,1
7976,126753,2016-08-16,2016-08-20,Standard Class,20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.76,1
7977,126753,2016-08-16,2016-08-20,Standard Class,20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,10000130,Office Supplies,Paper,Xerox 199,10.27,1
7978,166051,2015-05-31,2015-06-05,Standard Class,15625,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212,South,10002680,Technology,Phones,Samsung Galaxy Note 3,659.97,1
7979,166051,2015-05-31,2015-06-05,Standard Class,15625,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212,South,10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,1
7980,113040,2016-08-27,2016-08-31,Standard Class,12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90045,West,10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.10,1
7981,103800,2015-01-03,2015-01-07,Standard Class,13000,Darren Powers,Consumer,United States,Houston,Texas,77095,Central,10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.45,1
7982,113383,2015-09-10,2015-09-13,First Class,20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East,10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,1
7983,113383,2015-09-10,2015-09-13,First Class,20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East,10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",254.90,1
7984,152499,2018-01-22,2018-01-25,Second Class,13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central,10002975,Office Supplies,Fasteners,Staples,15.12,1
7985,152499,2018-01-22,2018-01-25,Second Class,13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central,10003481,Office Supplies,Art,Newell 348,7.87,1
7986,151498,2017-04-21,2017-04-24,First Class,13690,Duane Noonan,Consumer,United States,Seattle,Washington,98115,West,10004967,Office Supplies,Binders,Round Ring Binders,8.32,1
7987,137939,2017-07-20,2017-07-23,Second Class,19015,Pauline Johnson,Consumer,United States,Long Beach,New York,11561,East,10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,1
7988,117793,2017-08-23,2017-08-29,Standard Class,17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.20,1
7989,117793,2017-08-23,2017-08-29,Standard Class,17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,10003537,Office Supplies,Labels,Avery 515,37.59,1
7990,117793,2017-08-23,2017-08-29,Standard Class,17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97,1
7991,117793,2017-08-23,2017-08-29,Standard Class,17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,1
7992,133872,2017-06-14,2017-06-17,First Class,21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.94,1
7993,133872,2017-06-14,2017-06-17,First Class,21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.46,1
7994,165743,2016-11-20,2016-11-23,Second Class,18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.90,1
7995,165743,2016-11-20,2016-11-23,Second Class,18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,10002268,Furniture,Bookcases,Sauder Barrister Bookcases,145.76,1
7996,165743,2016-11-20,2016-11-23,Second Class,18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.61,1
7997,105998,2018-11-03,2018-11-05,First Class,12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,1
7998,105998,2018-11-03,2018-11-05,First Class,12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,10001095,Furniture,Tables,Chromcraft Round Conference Tables,1673.18,1
7999,148194,2015-05-04,2015-05-07,First Class,11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,1
8000,148194,2015-05-04,2015-05-07,First Class,11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,10000696,Office Supplies,Appliances,Holmes Odor Grabber,57.68,1
8001,151407,2016-11-08,2016-11-12,Standard Class,19585,Rob Dowd,Consumer,United States,Dubuque,Iowa,52001,Central,10003885,Technology,Phones,Cisco SPA508G,263.96,1
8002,110870,2016-12-12,2016-12-15,First Class,16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032,West,10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94,1
8003,110870,2016-12-12,2016-12-15,First Class,16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032,West,10001225,Office Supplies,Supplies,Staple remover,25.76,1
8004,143210,2015-12-01,2015-12-03,First Class,10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,271.90,1
8005,143210,2015-12-01,2015-12-03,First Class,10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,1
8006,143210,2015-12-01,2015-12-03,First Class,10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,1
8007,139808,2017-10-07,2017-10-11,Standard Class,18100,Mick Crebagga,Consumer,United States,Marysville,Washington,98270,West,10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,1
8008,110863,2016-11-17,2016-11-24,Standard Class,10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,1
8009,110863,2016-11-17,2016-11-24,Standard Class,10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,10000474,Office Supplies,Paper,Easy-staple paper,106.32,1
8010,110863,2016-11-17,2016-11-24,Standard Class,10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1323.90,1
8011,127859,2015-03-17,2015-03-20,Second Class,19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19134,East,10003641,Office Supplies,Paper,Xerox 1909,126.62,1
8012,136427,2016-06-20,2016-06-23,First Class,16195,Justin MacKendrick,Consumer,United States,Aurora,Colorado,80013,West,10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.94,1
8013,120168,2018-05-25,2018-05-25,Same Day,21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92,1
8014,120168,2018-05-25,2018-05-25,Same Day,21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120.00,1
8015,120168,2018-05-25,2018-05-25,Same Day,21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,1
8016,120168,2018-05-25,2018-05-25,Same Day,21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,1
8017,131870,2015-09-09,2015-09-11,First Class,18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East,10002501,Furniture,Furnishings,Nu-Dell Executive Frame,60.67,1
8018,131870,2015-09-09,2015-09-11,First Class,18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East,10000634,Office Supplies,Art,Newell 320,30.82,1
8019,114804,2018-10-17,2018-10-19,Second Class,11020,Barry Französisch,Corporate,United States,Modesto,California,95351,West,10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.79,1
8020,167227,2018-11-02,2018-11-05,First Class,18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.90,1
8021,167227,2018-11-02,2018-11-05,First Class,18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,1
8022,129189,2015-07-21,2015-07-25,Standard Class,14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4.99,1
8023,129189,2015-07-21,2015-07-25,Standard Class,14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",87.92,1
8024,129189,2015-07-21,2015-07-25,Standard Class,14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,1
8025,129189,2015-07-21,2015-07-25,Standard Class,14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.04,1
8026,132465,2016-09-11,2016-09-15,Second Class,13525,Don Miller,Corporate,United States,New York City,New York,10035,East,10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,1
8027,132465,2016-09-11,2016-09-15,Second Class,13525,Don Miller,Corporate,United States,New York City,New York,10035,East,10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.80,1
8028,132465,2016-09-11,2016-09-15,Second Class,13525,Don Miller,Corporate,United States,New York City,New York,10035,East,10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1
8029,132465,2016-09-11,2016-09-15,Second Class,13525,Don Miller,Corporate,United States,New York City,New York,10035,East,10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,1
8030,166373,2017-10-21,2017-10-25,Standard Class,15565,Jill Fjeld,Consumer,United States,San Antonio,Texas,78207,Central,10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,1
8031,158806,2017-01-07,2017-01-11,Standard Class,18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.08,1
8032,158806,2017-01-07,2017-01-11,Standard Class,18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,10004621,Office Supplies,Paper,Xerox 212,25.92,1
8033,119690,2016-06-25,2016-06-28,First Class,17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,10001019,Office Supplies,Paper,Xerox 1884,47.95,1
8034,119690,2016-06-25,2016-06-28,First Class,17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.98,1
8035,119690,2016-06-25,2016-06-28,First Class,17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.38,1
8036,119690,2016-06-25,2016-06-28,First Class,17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,10001613,Office Supplies,Labels,Avery File Folder Labels,4.61,1
8037,153738,2016-09-20,2016-09-22,First Class,10270,Alejandro Grove,Consumer,United States,Lawrence,Massachusetts,1841,East,10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,1
8038,169012,2018-07-10,2018-07-14,Standard Class,11275,Beth Fritzler,Corporate,United States,Columbus,Georgia,31907,South,10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,1
8039,109393,2018-06-30,2018-07-02,Second Class,15775,John Castell,Consumer,United States,Los Angeles,California,90032,West,10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",436.00,1
8040,121489,2018-08-21,2018-08-25,Second Class,11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.70,1
8041,121489,2018-08-21,2018-08-25,Second Class,11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,1
8042,121489,2018-08-21,2018-08-25,Second Class,11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,1
8043,133081,2018-03-11,2018-03-15,Standard Class,18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East,10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,1
8044,133081,2018-03-11,2018-03-15,Standard Class,18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East,10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1
8045,165008,2018-09-15,2018-09-17,Second Class,13645,Doug O'Connell,Consumer,United States,Salt Lake City,Utah,84106,West,10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.06,1
8046,145611,2017-09-20,2017-09-24,Standard Class,14905,Helen Abelman,Consumer,United States,New York City,New York,10035,East,10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,1
8047,113600,2017-12-15,2017-12-17,Second Class,20395,Shahid Hopkins,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.21,1
8048,130834,2018-11-03,2018-11-06,Second Class,16195,Justin MacKendrick,Consumer,United States,Wilmington,North Carolina,28403,South,10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,16.27,1
8049,168543,2017-07-03,2017-07-07,Standard Class,13225,Dean Katz,Corporate,United States,New York City,New York,10035,East,10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,1
8050,144974,2015-09-26,2015-09-30,Standard Class,12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",5.97,1
8051,144974,2015-09-26,2015-09-30,Standard Class,12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.18,1
8052,144974,2015-09-26,2015-09-30,Standard Class,12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",41.38,1
8053,109904,2015-07-14,2015-07-17,Second Class,10975,Barbara Fisher,Corporate,United States,New York City,New York,10009,East,10004999,Office Supplies,Art,Newell 315,17.94,1
8054,152205,2018-09-28,2018-10-05,Standard Class,20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,19134,East,10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.66,1
8055,121188,2016-08-28,2016-09-04,Standard Class,12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",892.35,1
8056,121188,2016-08-28,2016-09-04,Standard Class,12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.67,1
8057,121188,2016-08-28,2016-09-04,Standard Class,12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,728.82,1
8058,121188,2016-08-28,2016-09-04,Standard Class,12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,10001617,Office Supplies,Binders,GBC Wire Binding Combs,41.36,1
8059,121188,2016-08-28,2016-09-04,Standard Class,12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.18,1
8060,121188,2016-08-28,2016-09-04,Standard Class,12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,4.16,1
8061,156013,2016-09-20,2016-09-26,Standard Class,20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East,10001970,Office Supplies,Paper,Xerox 1881,61.40,1
8062,156013,2016-09-20,2016-09-26,Standard Class,20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East,10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.45,1
8063,132997,2017-11-07,2017-11-09,First Class,17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,10000586,Technology,Phones,AT&T SB67148 SynJ,263.96,1
8064,132997,2017-11-07,2017-11-09,First Class,17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,1
8065,132997,2017-11-07,2017-11-09,First Class,17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,10004983,Office Supplies,Paper,Xerox 23,12.96,1
8066,132997,2017-11-07,2017-11-09,First Class,17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",116.82,1
8067,132997,2017-11-07,2017-11-09,First Class,17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78,1
8068,160563,2016-10-20,2016-10-24,Standard Class,18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West,10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,239.97,1
8069,160563,2016-10-20,2016-10-24,Standard Class,18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West,10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02,1
8070,151750,2018-01-01,2018-01-05,Standard Class,15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56,1
8071,151750,2018-01-01,2018-01-05,Standard Class,15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,1
8072,151750,2018-01-01,2018-01-05,Standard Class,15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.74,1
8073,151750,2018-01-01,2018-01-05,Standard Class,15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,12.74,1
8074,151750,2018-01-01,2018-01-05,Standard Class,15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,10000301,Office Supplies,Binders,GBC Instant Report Kit,6.47,1
8075,151750,2018-01-01,2018-01-05,Standard Class,15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.75,1
8076,151750,2018-01-01,2018-01-05,Standard Class,15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.22,1
8077,106187,2016-06-23,2016-06-29,Standard Class,19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,1
8078,106187,2016-06-23,2016-06-29,Standard Class,19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,165.98,1
8079,106187,2016-06-23,2016-06-29,Standard Class,19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,75.00,1
